ภูมิภาคอย่างเป็นทางการ,All,,,
กรุงเทพปริมณฑลต่างจังหวัด,All,,,
,,,,
ProvinceThai,DistrictThaiShort,Distinct Count of PostCode,All Post Code,
,เมืองระนอง,2,85000/85130,
,ละอุ่น,1,85130,
,สุขสำราญ,1,85120,
ระนอง Total,,4,85000/85110/85120/85130,
ระยอง,แกลง,4,21110/21170/21190/22160,
,เขาชะเมา,1,21110,
,นิคมพัฒนา,1,21180,
,บ้านค่าย,1,21120,
,บ้านฉาง,1,21130,
,ปลวกแดง,1,21140,
,เมืองระยอง,4,21000/21100/21150/21160,
,วังจันทร์,1,21210,
ระยอง Total,,13,21000/21100/21110/21120/21130/21140/21150/21160/21170/21180/21190/21210/22160,
ราชบุรี,จอมบึง,1,70150,
,ดำเนินสะดวก,2,70130/70210,
,บางแพ,1,70160,
,บ้านคา,1,70180,
,บ้านโป่ง,2,70110/70190,
,ปากท่อ,1,70140,
,โพธาราม,1,70120,
,เมืองราชบุรี,1,70000,
,วัดเพลง,1,70170,
,สวนผึ้ง,1,70180,
ราชบุรี Total,,11,70000/70110/70120/70130/70140/70150/70160/70170/70180/70190/70210,
ลพบุรี,โคกเจริญ,1,15250,
,โคกสำโรง,1,15120,
,ชัยบาดาล,3,15130/15190/15230,
,ท่าวุ้ง,2,15150/15180,
,ท่าหลวง,1,15230,
,บ้านหมี่,2,15110/15180,
,พัฒนานิคม,3,15140/15220/18220,
,เมืองลพบุรี,4,13240/15000/15160/15210,
,ลำสนธิ,2,15130/15190,
,สระโบสถ์,2,15240/15250,
,หนองม่วง,1,15170,
ลพบุรี Total,,17,13240/15000/15110/15120/15130/15140/15150/15160/15170/15180/15190/15210/15220/15230/15240/15250/18220,
ลำปาง,เกาะคา,1,52130,
,งาว,1,52110,
,แจ้ห่ม,1,52120,
,เถิน,2,52160/52230,
,เมืองปาน,1,52240,
,เมืองลำปาง,3,52000/52100/52220,
,แม่ทะ,2,52150/52220,
,แม่พริก,2,52180/52230,
,แม่เมาะ,2,52000/52220,
,วังเหนือ,1,52140,
,สบปราบ,1,52170,
,เสริมงาม,1,52210,
,ห้างฉัตร,1,52190,
ลำปาง Total,,15,52000/52100/52110/52120/52130/52140/52150/52160/52170/52180/52190/52210/52220/52230/52240,
ลำพูน,ทุ่งหัวช้าง,1,51160,
,บ้านธิ,1,51180,
,บ้านโฮ่ง,1,51130,
,ป่าซาง,1,51120,
,เมืองลำพูน,2,51000/51150,
,แม่ทา,2,51140/51170,
,ลี้,1,51110,
,เวียงหนองล่อง,1,51120,
ลำพูน Total,,9,51000/51110/51120/51130/51140/51150/51160/51170/51180,
เลย,เชียงคาน,1,42110,
,ด่านซ้าย,1,42120,
,ท่าลี่,1,42140,
,นาด้วง,1,42210,
,นาแห้ว,1,42170,
,ปากชม,1,42150,
,ผาขาว,1,42240,
,ภูกระดึง,1,42180,
,ภูเรือ,1,42160,
,ภูหลวง,1,42230,
,เมืองเลย,2,42000/42100,
,วังสะพุง,1,42130,
,หนองหิน,1,42190,
,เอราวัณ,1,42220,
เลย Total,,15,42000/42100/42110/42120/42130/42140/42150/42160/42170/42180/42190/42210/42220/42230/42240,
ศรีสะเกษ,กันทรลักษ์,1,33110,
,กันทรารมย์,1,33130,
,ขุขันธ์,1,33140,
,ขุนหาญ,1,33150,
,น้ำเกลี้ยง,1,33130,
,โนนคูณ,1,33250,
,บึงบูรพ์,1,33220,
,เบญจลักษ์,1,33110,
,ปรางค์กู่,1,33170,
,พยุห์,1,33230,
,โพธิ์ศรีสุวรรณ,1,33120,
,ไพรบึง,1,33180,
,ภูสิงห์,1,33140,
,เมืองจันทร์,1,33120,
,เมืองศรีสะเกษ,1,33000,
,ยางชุมน้อย,1,33190,
,ราษีไศล,1,33160,
,วังหิน,1,33270,
,ศรีรัตนะ,1,33240,
,ศิลาลาด,1,33160,
,ห้วยทับทัน,1,33210,
,อุทุมพรพิสัย,1,33120,
ศรีสะเกษ Total,,16,33000/33110/33120/33130/33140/33150/33160/33170/33180/33190/33210/33220/33230/33240/33250/33270,
สกลนคร,กุดบาก,1,47180,
,กุสุมาลย์,2,47210/47230,
,คำตากล้า,1,47250,
,โคกศรีสุพรรณ,1,47280,
,เจริญศิลป์,1,47290,
,เต่างอย,1,47260,
,นิคมน้ำอูน,1,47270,
,บ้านม่วง,1,47140,
,พรรณานิคม,2,47130/47220,
,พังโคน,1,47160,
,โพนนาแก้ว,1,47230,
,ภูพาน,1,47180,
,เมืองสกลนคร,3,47000/47220/47230,
,วานรนิวาส,1,47120,
,วาริชภูมิ,1,47150,
,สว่างแดนดิน,2,47110/47240,
,ส่องดาว,1,47190,
,อากาศอำนวย,1,47170,
สกลนคร Total,,19,47000/47110/47120/47130/47140/47150/47160/47170/47180/47190/47210/47220/47230/47240/47250/47260/47270/47280/47290,
สงขลา,กระแสสินธุ์,1,90270,
,คลองหอยโข่ง,3,90110/90115/90230,
,ควนเนียง,1,90220,
,จะนะ,1,90130,
,เทพา,2,90150/90260,
,นาทวี,1,90160,
,นาหม่อม,1,90310,
,บางกล่ำ,1,90110,
,เมืองสงขลา,2,90000/90100,
,ระโนด,1,90140,
,รัตภูมิ,2,90180/90220,
,สทิงพระ,1,90190,
,สะเดา,4,90120/90170/90240/90320,
,สะบ้าย้อย,1,90210,
,สิงหนคร,2,90280/90330,
,หาดใหญ่,4,90110/90112/90230/90250,
สงขลา Total,,24,90000/90100/90110/90112/90115/90120/90130/90140/90150/90160/90170/90180/90190/90210/90220/90230/90240/90250/90260/90270/90280/90310/90320/90330,
สตูล,ควนกาหลง,1,91130,
,ควนโดน,1,91160,
,ท่าแพ,1,91150,
,ทุ่งหว้า,1,91120,
,มะนัง,1,91130,
,เมืองสตูล,3,91000/91110/91140,
,ละงู,1,91110,
สตูล Total,,7,91000/91110/91120/91130/91140/91150/91160,
สมุทรปราการ,บางบ่อ,2,10550/10560,
,บางพลี,1,10540,
,บางเสาธง,1,10570,
,พระประแดง,1,10130,
,พระสมุทรเจดีย์,1,10290,
,เมืองสมุทรปราการ,2,10270/10280,
สมุทรปราการ Total,,8,10130/10270/10280/10290/10540/10550/10560/10570,
สมุทรสงคราม,บางคนที,1,75120,
,เมืองสมุทรสงคราม,1,75000,
,อัมพวา,1,75110,
สมุทรสงคราม Total,,3,75000/75110/75120,
สมุทรสาคร,กระทุ่มแบน,2,74110/74130,
,บ้านแพ้ว,2,70210/74120,
,เมืองสมุทรสาคร,1,74000,
สมุทรสาคร Total,,5,70210/74000/74110/74120/74130,
สระแก้ว,เขาฉกรรจ์,1,27000,
,คลองหาด,1,27260,
,โคกสูง,1,27120,
,ตาพระยา,1,27180,
,เมืองสระแก้ว,1,27000,
,วังน้ำเย็น,1,27210,
,วังสมบูรณ์,2,27210/27250,
,วัฒนานคร,1,27160,
,อรัญประเทศ,1,27120,
สระแก้ว Total,,7,27000/27120/27160/27180/27210/27250/27260,
สระบุรี,แก่งคอย,2,18110/18260,
,เฉลิมพระเกียรติ,2,18000/18240,
,ดอนพุด,1,18210,
,บ้านหมอ,3,18130/18210/18270,
,พระพุทธบาท,1,18120,
,มวกเหล็ก,3,18180/18220/30130,
,เมืองสระบุรี,1,18000,
,วังม่วง,1,18220,
,วิหารแดง,1,18150,
,เสาไห้,1,18160,
,หนองแค,3,18140/18230/18250,
,หนองแซง,1,18170,
,หนองโดน,1,18190,
สระบุรี Total,,18,18000/18110/18120/18130/18140/18150/18160/18170/18180/18190/18210/18220/18230/18240/18250/18260/18270/30130,
สิงห์บุรี,ค่ายบางระจัน,1,16150,
,ท่าช้าง,1,16140,
,บางระจัน,1,16130,
,พรหมบุรี,2,16120/16160,
,เมืองสิงห์บุรี,1,16000,
,อินทร์บุรี,1,16110,
สิงห์บุรี Total,,7,16000/16110/16120/16130/16140/16150/16160,
สุโขทัย,กงไกรลาศ,1,64170,
,คีรีมาศ,1,64160,
,ทุ่งเสลี่ยม,2,64150/64230,
,บ้านด่านลานหอย,1,64140,
,เมืองสุโขทัย,3,64000/64210/64220,
,ศรีนคร,1,64180,
,ศรีสัชนาลัย,2,64130/64190,
,ศรีสำโรง,1,64120,
,สวรรคโลก,1,64110,
สุโขทัย Total,,13,64000/64110/64120/64130/64140/64150/64160/64170/64180/64190/64210/64220/64230,
สุพรรณบุรี,ดอนเจดีย์,2,72170/72250,
,ด่านช้าง,1,72180,
,เดิมบางนางบวช,1,72120,
,บางปลาม้า,1,72150,
,เมืองสุพรรณบุรี,3,72000/72210/72230,
,ศรีประจันต์,1,72140,
,สองพี่น้อง,3,71170/72110/72190,
,สามชุก,1,72130,
,หนองหญ้าไซ,1,72240,
,อู่ทอง,3,71170/72160/72220,
สุพรรณบุรี Total,,16,71170/72000/72110/72120/72130/72140/72150/72160/72170/72180/72190/72210/72220/72230/72240/72250,
สุราษฎร์ธานี,กาญจนดิษฐ์,3,84160/84290/84340,
,เกาะพะงัน,2,84280/84360,
,เกาะสมุย,5,84140/84220/84310/84320/84330,
,คีรีรัฐนิคม,1,84180,
,เคียนซา,2,84210/84260,
,ชัยบุรี,1,84350,
,ไชยา,1,84110,
,ดอนสัก,3,84160/84220/84340,
,ท่าฉาง,1,84150,
,ท่าชนะ,1,84170,
,บ้านตาขุน,1,84230,
,บ้านนาเดิม,1,84240,
,บ้านนาสาร,3,84120/84240/84270,
,พนม,1,84250,
,พระแสง,1,84210,
,พุนพิน,1,84130,
,เมืองสุราษฎร์ธานี,2,84000/84100,
,วิภาวดี,1,84370,
,เวียงสระ,1,84190,
สุราษฎร์ธานี Total,,27,84000/84100/84110/84120/84130/84140/84150/84160/84170/84180/84190/84210/84220/84230/84240/84250/84260/84270/84280/84290/84310/84320/84330/84340/84350/84360/84370,
สุรินทร์,กาบเชิง,1,32210,
,เขวาสินรินทร์,1,32000,
,จอมพระ,1,32180,
,ชุมพลบุรี,1,32190,
,ท่าตูม,1,32120,
,โนนนารายณ์,1,32130,
,บัวเชด,1,32230,
,ปราสาท,1,32140,
,พนมดงรัก,1,32140,
,เมืองสุรินทร์,1,32000,
,รัตนบุรี,1,32130,
,ลำดวน,1,32220,
,ศรีณรงค์,1,32150,
,ศีขรภูมิ,1,32110,
,สนม,1,32160,
,สังขะ,1,32150,
,สำโรงทาบ,1,32170,
สุรินทร์ Total,,13,32000/32110/32120/32130/32140/32150/32160/32170/32180/32190/32210/32220/32230,
หนองคาย,ท่าบ่อ,1,43110,
,เฝ้าไร่,1,43120,
,โพธิ์ตาก,1,43130,
,โพนพิสัย,1,43120,
,เมืองหนองคาย,2,43000/43100,
,รัตนวาปี,1,43120,
,ศรีเชียงใหม่,1,43130,
,สระใคร,1,43100,
,สังคม,1,43160,
หนองคาย Total,,6,43000/43100/43110/43120/43130/43160,
หนองบัวลำภู,นากลาง,2,39170/39350,
,นาวัง,1,39170,
,โนนสัง,1,39140,
,เมืองหนองบัวลำภู,1,39000,
,ศรีบุญเรือง,1,39180,
,สุวรรณคูหา,1,39270,
หนองบัวลำภู Total,,6,39000/39140/39170/39180/39270/39350,
อ่างทอง,ไชโย,1,14140,
,ป่าโมก,1,14130,
,โพธิ์ทอง,1,14120,
,เมืองอ่างทอง,1,14000,
,วิเศษชัยชาญ,1,14110,
,สามโก้,1,14160,
,แสวงหา,1,14150,
อ่างทอง Total,,7,14000/14110/14120/14130/14140/14150/14160,
อำนาจเจริญ,ชานุมาน,1,37210,
,ปทุมราชวงศา,1,37110,
,พนา,1,37180,
,เมืองอำนาจเจริญ,1,37000,
,ลืออำนาจ,1,37120,
,เสนางคนิคม,1,37290,
,หัวตะพาน,1,37240,
อำนาจเจริญ Total,,7,37000/37110/37120/37180/37210/37240/37290,
อุดรธานี,กุดจับ,1,41250,
,กุมภวาปี,2,41110/41370,
,กู่แก้ว,1,41130,
,ไชยวาน,1,41290,
,ทุ่งฝน,1,41310,
,นายูง,1,41380,
,น้ำโสม,1,41210,
,โนนสะอาด,1,41240,
,บ้านดุง,1,41190,
,บ้านผือ,1,41160,
,ประจักษ์ศิลปาคม,1,41110,
,พิบูลย์รักษ์,1,41130,
,เพ็ญ,1,41150,
,เมืองอุดรธานี,2,41000/41330,
,วังสามหมอ,1,41280,
,ศรีธาตุ,1,41230,
,สร้างคอม,1,41260,
,หนองวัวซอ,2,41220/41360,
,หนองแสง,1,41340,
,หนองหาน,2,41130/41320,
อุดรธานี Total,,21,41000/41110/41130/41150/41160/41190/41210/41220/41230/41240/41250/41260/41280/41290/41310/41320/41330/41340/41360/41370/41380,
อุตรดิตถ์,ตรอน,1,53140,
,ทองแสนขัน,1,53230,
,ท่าปลา,2,53150/53190,
,น้ำปาด,1,53110,
,บ้านโคก,1,53180,
,พิชัย,2,53120/53220,
,ฟากท่า,1,53160,
,เมืองอุตรดิตถ์,2,53000/53170,
,ลับแล,2,53130/53210,
อุตรดิตถ์ Total,,13,53000/53110/53120/53130/53140/53150/53160/53170/53180/53190/53210/53220/53230,
อุทัยธานี,ทัพทัน,1,61120,
,บ้านไร่,2,61140/61180,
,เมืองอุทัยธานี,1,61000,
,ลานสัก,1,61160,
,สว่างอารมณ์,1,61150,
,หนองขาหย่าง,1,61130,
,หนองฉาง,2,61110/61170,
,ห้วยคต,1,61170,
อุทัยธานี Total,,9,61000/61110/61120/61130/61140/61150/61160/61170/61180,
อุบลราชธานี,กุดข้าวปุ้น,1,34270,
,เขมราฐ,1,34170,
,เขื่องใน,2,34150/34320,
,โขงเจียม,1,34220,
,ดอนมดแดง,1,34000,
,เดชอุดม,1,34160,
,ตระการพืชผล,1,34130,
,ตาลสุม,1,34330,
,ทุ่งศรีอุดม,1,34160,
,นาจะหลวย,1,34280,
,นาตาล,1,34170,
,นาเยีย,1,34160,
,น้ำขุ่น,1,34260,
,น้ำยืน,1,34260,
,บุณฑริก,1,34230,
,พิบูลมังสาหาร,1,34110,
,โพธิ์ไทร,1,34340,
,ม่วงสามสิบ,1,34140,
,เมืองอุบลราชธานี,1,34000,
,วารินชำราบ,2,34190/34310,
,ศรีเมืองใหม่,1,34250,
,สว่างวีระวงศ์,1,34190,
,สำโรง,1,34360,
,สิรินธร,1,34350,
,เหล่าเสือโก้ก,1,34000,
อุบลราชธานี Total,,20,34000/34110/34130/34140/34150/34160/34170/34190/34220/34230/34250/34260/34270/34280/34310/34320/34330/34340/34350/34360,
Grand Total,,974,10100/10110/10120/10130/10140/10150/10160/10170/10200/10210/10220/10230/10240/10250/10260/10270/10280/10290/10300/10303/10310/10330/10400/10500/10510/10520/10530/10540/10550/10560/10570/10600/10700/10800/10900/11000/11110/11120/11130/11140/11150/12000/12110/12120/12121/12130/12140/12150/12160/12170/13000/13110/13120/13130/13140/13150/13160/13170/13180/13190/13210/13220/13230/13240/13250/13260/13270/13280/13290/14000/14110/14120/14130/14140/14150/14160/15000/15110/15120/15130/15140/15150/15160/15170/15180/15190/15210/15220/15230/15240/15250/16000/16110/16120/16130/16140/16150/16160/17000/17110/17120/17130/17140/17150/17160/17170/18000/18110/18120/18130/18140/18150/18160/18170/18180/18190/18210/18220/18230/18240/18250/18260/18270/20000/20110/20120/20130/20131/20140/20150/20160/20170/20180/20182/20190/20220/20230/20240/20250/20251/20270/21000/21100/21110/21120/21130/21140/21150/21160/21170/21180/21190/21210/22000/22110/22120/22130/22140/22150/22160/22170/22180/22190/22210/23000/23110/23120/23130/23140/23150/23170/24000/24110/24120/24130/24140/24150/24160/24170/24180/24190/25000/25110/25130/25140/25150/25190/25220/25230/25240/26000/26001/26110/26120/26130/27000/27120/27160/27180/27210/27250/27260/30000/30110/30120/30130/30140/30150/30160/30170/30180/30190/30210/30220/30230/30240/30250/30260/30270/30280/30290/30310/30320/30330/30340/30350/30360/30370/30380/30410/30420/30430/30440/31000/31110/31120/31130/31140/31150/31160/31170/31180/31190/31210/31220/31230/31240/31250/31260/32000/32110/32120/32130/32140/32150/32160/32170/32180/32190/32210/32220/32230/33000/33110/33120/33130/33140/33150/33160/33170/33180/33190/33210/33220/33230/33240/33250/33270/34000/34110/34130/34140/34150/34160/34170/34190/34220/34230/34250/34260/34270/34280/34310/34320/34330/34340/34350/34360/35000/35110/35120/35130/35140/35150/35160/35170/35180/36000/36110/36120/36130/36140/36150/36160/36170/36180/36190/36210/36220/36230/36240/36250/36260/37000/37110/37120/37180/37210/37240/37290/38000/38150/38170/38180/38190/38210/38220/39000/39140/39170/39180/39270/39350/40000/40002/40110/40120/40130/40140/40150/40160/40170/40180/40190/40210/40220/40230/40240/40250/40260/40270/40280/40290/40310/40320/40330/40340/40350/41000/41110/41130/41150/41160/41190/41210/41220/41230/41240/41250/41260/41280/41290/41310/41320/41330/41340/41360/41370/41380/42000/42100/42110/42120/42130/42140/42150/42160/42170/42180/42190/42210/42220/42230/42240/43000/43100/43110/43120/43130/43160/44000/44110/44120/44130/44140/44150/44160/44170/44180/44190/44210/45000/45110/45120/45130/45140/45150/45160/45170/45180/45190/45210/45220/45230/45240/45250/45280/46000/46110/46120/46130/46140/46150/46160/46170/46180/46190/46210/46220/46230/46240/47000/47110/47120/47130/47140/47150/47160/47170/47180/47190/47210/47220/47230/47240/47250/47260/47270/47280/47290/48000/48110/48120/48130/48140/48150/48160/48170/48180/48190/49000/49110/49120/49130/49140/49150/49160/50000/50100/50110/50120/50130/50140/50150/50160/50170/50180/50190/50200/50210/50220/50230/50240/50250/50260/50270/50280/50290/50300/50310/50320/50330/50340/50350/50360/51000/51110/51120/51130/51140/51150/51160/51170/51180/52000/52100/52110/52120/52130/52140/52150/52160/52170/52180/52190/52210/52220/52230/52240/53000/53110/53120/53130/53140/53150/53160/53170/53180/53190/53210/53220/53230/54000/54110/54120/54130/54140/54150/54160/54170/55000/55110/55120/55130/55140/55150/55160/55170/55180/55190/55210/55220/56000/56110/56120/56130/56140/56150/56160/57000/57100/57110/57120/57130/57140/57150/57160/57170/57180/57190/57210/57220/57230/57240/57250/57260/57270/57280/57290/57310/57340/58000/58110/58120/58130/58140/58150/60000/60110/60120/60130/60140/60150/60160/60170/60180/60190/60210/60220/60230/60240/60250/60260/61000/61110/61120/61130/61140/61150/61160/61170/61180/62000/62110/62120/62130/62140/62150/62160/62170/62180/62190/62210/63000/63110/63120/63130/63140/63150/63160/63170/63180/64000/64110/64120/64130/64140/64150/64160/64170/64180/64190/64210/64220/64230/65000/65110/65120/65130/65140/65150/65160/65170/65180/65190/65210/65220/65230/65240/66000/66110/66120/66130/66140/66150/66160/66170/66180/66190/66210/66220/66230/67000/67110/67120/67130/67140/67150/67160/67170/67180/67190/67210/67220/67230/67240/67250/67260/67270/67280/70000/70110/70120/70130/70140/70150/70160/70170/70180/70190/70210/71000/71110/71120/71130/71140/71150/71160/71170/71180/71190/71210/71220/71240/71250/71260/72000/72110/72120/72130/72140/72150/72160/72170/72180/72190/72210/72220/72230/72240/72250/73000/73110/73120/73130/73140/73150/73160/73170/73180/73190/73210/73220/74000/74110/74120/74130/75000/75110/75120/76000/76100/76110/76120/76130/76140/76150/76160/76170/77000/77110/77120/77130/77140/77150/77160/77170/77180/77190/77210/77220/77230/80000/80110/80120/80130/80140/80150/80160/80170/80180/80190/80210/80220/80230/80240/80250/80260/80270/80280/80290/80310/80320/80330/80340/80350/80360/81000/81110/81120/81130/81140/81150/81160/81170/81190/82000/82110/82120/82130/82140/82150/82160/82170/82180/82190/82210/83000/83100/83110/83120/83130/83150/84000/84100/84110/84120/84130/84140/84150/84160/84170/84180/84190/84210/84220/84230/84240/84250/84260/84270/84280/84290/84310/84320/84330/84340/84350/84360/84370/85000/85110/85120/85130/86000/86100/86110/86120/86130/86140/86150/86160/86170/86180/86190/86210/86220/86230/90000/90100/90110/90112/90115/90120/90130/90140/90150/90160/90170/90180/90190/90210/90220/90230/90240/90250/90260/90270/90280/90310/90320/90330/91000/91110/91120/91130/91140/91150/91160/92000/92110/92120/92130/92140/92150/92160/92170/92180/92190/92210/92220/93000/93110/93120/93130/93140/93150/93160/93170/93180/93190/93210/94000/94110/94120/94130/94140/94150/94160/94170/94180/94190/94220/94230/95000/95110/95120/95130/95140/95150/95160/95170/96000/96110/96120/96130/96140/96150/96160/96170/96180/96190/96210/96220,
